ID,sentimiento
65993,negativo
65994,positivo
65995,negativo
65996,positivo
65997,positivo
65998,positivo
65999,negativo
66000,positivo
66001,negativo
66002,negativo
66003,positivo
66004,positivo
66005,positivo
66006,negativo
66007,positivo
66008,positivo
66009,positivo
66010,negativo
66011,negativo
66012,negativo
66013,negativo
66014,positivo
66015,positivo
66016,negativo
66017,positivo
66018,positivo
66019,negativo
66020,positivo
66021,positivo
66022,negativo
66023,positivo
66024,positivo
66025,negativo
66026,positivo
66027,negativo
66028,negativo
66029,negativo
66030,negativo
66031,negativo
66032,positivo
66033,positivo
66034,positivo
66035,negativo
66036,negativo
66037,negativo
66038,negativo
66039,negativo
66040,positivo
66041,negativo
66042,negativo
66043,negativo
66044,positivo
66045,positivo
66046,positivo
66047,negativo
66048,negativo
66049,positivo
66050,negativo
66051,negativo
66052,positivo
66053,positivo
66054,negativo
66055,positivo
66056,negativo
66057,positivo
66058,negativo
66059,negativo
66060,negativo
66061,negativo
66062,positivo
66063,negativo
66064,positivo
66065,negativo
66066,negativo
66067,positivo
66068,positivo
66069,positivo
66070,positivo
66071,negativo
66072,positivo
66073,negativo
66074,positivo
66075,positivo
66076,negativo
66077,positivo
66078,positivo
66079,positivo
66080,positivo
66081,negativo
66082,positivo
66083,negativo
66084,negativo
66085,negativo
66086,positivo
66087,positivo
66088,positivo
66089,positivo
66090,positivo
66091,negativo
66092,negativo
66093,negativo
66094,negativo
66095,negativo
66096,negativo
66097,negativo
66098,positivo
66099,positivo
66100,negativo
66101,negativo
66102,positivo
66103,negativo
66104,positivo
66105,positivo
66106,positivo
66107,positivo
66108,positivo
66109,positivo
66110,positivo
66111,positivo
66112,positivo
66113,negativo
66114,positivo
66115,negativo
66116,positivo
66117,positivo
66118,positivo
66119,positivo
66120,positivo
66121,negativo
66122,positivo
66123,negativo
66124,negativo
66125,negativo
66126,positivo
66127,positivo
66128,negativo
66129,negativo
66130,positivo
66131,negativo
66132,negativo
66133,positivo
66134,positivo
66135,positivo
66136,negativo
66137,negativo
66138,negativo
66139,positivo
66140,positivo
66141,positivo
66142,positivo
66143,negativo
66144,positivo
66145,negativo
66146,negativo
66147,negativo
66148,negativo
66149,negativo
66150,negativo
66151,negativo
66152,negativo
66153,positivo
66154,negativo
66155,positivo
66156,negativo
66157,positivo
66158,positivo
66159,negativo
66160,positivo
66161,negativo
66162,negativo
66163,negativo
66164,positivo
66165,negativo
66166,negativo
66167,positivo
66168,positivo
66169,negativo
66170,positivo
66171,positivo
66172,positivo
66173,negativo
66174,negativo
66175,negativo
66176,negativo
66177,positivo
66178,positivo
66179,positivo
66180,negativo
66181,negativo
66182,positivo
66183,positivo
66184,negativo
66185,positivo
66186,negativo
66187,negativo
66188,positivo
66189,positivo
66190,negativo
66191,positivo
66192,positivo
66193,positivo
66194,positivo
66195,negativo
66196,negativo
66197,positivo
66198,negativo
66199,negativo
66200,positivo
66201,positivo
66202,negativo
66203,positivo
66204,positivo
66205,negativo
66206,negativo
66207,negativo
66208,negativo
66209,positivo
66210,negativo
66211,positivo
66212,negativo
66213,negativo
66214,negativo
66215,negativo
66216,positivo
66217,positivo
66218,negativo
66219,positivo
66220,negativo
66221,negativo
66222,negativo
66223,positivo
66224,positivo
66225,positivo
66226,negativo
66227,positivo
66228,negativo
66229,negativo
66230,positivo
66231,negativo
66232,positivo
66233,positivo
66234,negativo
66235,positivo
66236,positivo
66237,positivo
66238,negativo
66239,negativo
66240,negativo
66241,positivo
66242,positivo
66243,positivo
66244,positivo
66245,positivo
66246,negativo
66247,positivo
66248,negativo
66249,negativo
66250,negativo
66251,positivo
66252,negativo
66253,negativo
66254,negativo
66255,positivo
66256,negativo
66257,negativo
66258,positivo
66259,positivo
66260,negativo
66261,negativo
66262,negativo
66263,positivo
66264,negativo
66265,negativo
66266,positivo
66267,negativo
66268,negativo
66269,negativo
66270,positivo
66271,negativo
66272,positivo
66273,negativo
66274,positivo
66275,positivo
66276,positivo
66277,negativo
66278,positivo
66279,negativo
66280,negativo
66281,positivo
66282,negativo
66283,positivo
66284,negativo
66285,negativo
66286,negativo
66287,negativo
66288,negativo
66289,positivo
66290,negativo
66291,negativo
66292,positivo
66293,negativo
66294,positivo
66295,negativo
66296,negativo
66297,negativo
66298,negativo
66299,positivo
66300,positivo
66301,positivo
66302,negativo
66303,negativo
66304,positivo
66305,negativo
66306,positivo
66307,negativo
66308,positivo
66309,positivo
66310,negativo
66311,negativo
66312,negativo
66313,negativo
66314,positivo
66315,negativo
66316,negativo
66317,positivo
66318,negativo
66319,negativo
66320,positivo
66321,negativo
66322,positivo
66323,negativo
66324,positivo
66325,positivo
66326,negativo
66327,positivo
66328,positivo
66329,positivo
66330,negativo
66331,positivo
66332,negativo
66333,positivo
66334,negativo
66335,negativo
66336,negativo
66337,positivo
66338,negativo
66339,positivo
66340,negativo
66341,negativo
66342,positivo
66343,negativo
66344,positivo
66345,negativo
66346,positivo
66347,negativo
66348,positivo
66349,negativo
66350,negativo
66351,negativo
66352,positivo
66353,positivo
66354,positivo
66355,positivo
66356,negativo
66357,positivo
66358,positivo
66359,positivo
66360,negativo
66361,positivo
66362,positivo
66363,negativo
66364,positivo
66365,negativo
66366,positivo
66367,negativo
66368,positivo
66369,negativo
66370,positivo
66371,negativo
66372,positivo
66373,negativo
66374,positivo
66375,negativo
66376,negativo
66377,negativo
66378,negativo
66379,negativo
66380,positivo
66381,negativo
66382,positivo
66383,positivo
66384,negativo
66385,positivo
66386,positivo
66387,negativo
66388,positivo
66389,positivo
66390,positivo
66391,negativo
66392,negativo
66393,negativo
66394,negativo
66395,negativo
66396,positivo
66397,positivo
66398,negativo
66399,negativo
66400,negativo
66401,positivo
66402,positivo
66403,negativo
66404,negativo
66405,negativo
66406,negativo
66407,positivo
66408,positivo
66409,negativo
66410,negativo
66411,negativo
66412,positivo
66413,negativo
66414,positivo
66415,negativo
66416,positivo
66417,positivo
66418,positivo
66419,negativo
66420,negativo
66421,negativo
66422,positivo
66423,negativo
66424,positivo
66425,negativo
66426,positivo
66427,positivo
66428,positivo
66429,negativo
66430,positivo
66431,positivo
66432,positivo
66433,positivo
66434,negativo
66435,negativo
66436,positivo
66437,positivo
66438,positivo
66439,positivo
66440,negativo
66441,negativo
66442,positivo
66443,negativo
66444,positivo
66445,positivo
66446,positivo
66447,positivo
66448,negativo
66449,negativo
66450,positivo
66451,positivo
66452,positivo
66453,negativo
66454,positivo
66455,positivo
66456,positivo
66457,positivo
66458,positivo
66459,positivo
66460,positivo
66461,positivo
66462,positivo
66463,negativo
66464,negativo
66465,negativo
66466,positivo
66467,negativo
66468,positivo
66469,positivo
66470,negativo
66471,negativo
66472,positivo
66473,negativo
66474,positivo
66475,negativo
66476,positivo
66477,positivo
66478,negativo
66479,negativo
66480,positivo
66481,negativo
66482,negativo
66483,negativo
66484,positivo
66485,positivo
66486,negativo
66487,positivo
66488,positivo
66489,negativo
66490,negativo
66491,negativo
66492,negativo
66493,positivo
66494,positivo
66495,positivo
66496,negativo
66497,positivo
66498,positivo
66499,negativo
66500,negativo
66501,positivo
66502,negativo
66503,positivo
66504,positivo
66505,positivo
66506,negativo
66507,negativo
66508,positivo
66509,negativo
66510,positivo
66511,negativo
66512,positivo
66513,negativo
66514,positivo
66515,positivo
66516,negativo
66517,positivo
66518,negativo
66519,positivo
66520,negativo
66521,negativo
66522,negativo
66523,positivo
66524,negativo
66525,positivo
66526,positivo
66527,negativo
66528,negativo
66529,negativo
66530,positivo
66531,positivo
66532,negativo
66533,negativo
66534,negativo
66535,negativo
66536,positivo
66537,negativo
66538,positivo
66539,positivo
66540,negativo
66541,positivo
66542,negativo
66543,negativo
66544,negativo
66545,positivo
66546,negativo
66547,negativo
66548,negativo
66549,negativo
66550,positivo
66551,positivo
66552,negativo
66553,negativo
66554,negativo
66555,negativo
66556,negativo
66557,positivo
66558,negativo
66559,positivo
66560,negativo
66561,positivo
66562,negativo
66563,positivo
66564,positivo
66565,negativo
66566,positivo
66567,positivo
66568,positivo
66569,positivo
66570,positivo
66571,negativo
66572,positivo
66573,positivo
66574,positivo
66575,negativo
66576,negativo
66577,positivo
66578,negativo
66579,positivo
66580,positivo
66581,negativo
66582,negativo
66583,negativo
66584,positivo
66585,positivo
66586,positivo
66587,negativo
66588,positivo
66589,negativo
66590,negativo
66591,negativo
66592,positivo
66593,positivo
66594,positivo
66595,positivo
66596,positivo
66597,positivo
66598,negativo
66599,positivo
66600,positivo
66601,negativo
66602,positivo
66603,negativo
66604,negativo
66605,positivo
66606,positivo
66607,negativo
66608,negativo
66609,positivo
66610,negativo
66611,positivo
66612,negativo
66613,positivo
66614,negativo
66615,negativo
66616,negativo
66617,negativo
66618,negativo
66619,positivo
66620,positivo
66621,negativo
66622,negativo
66623,negativo
66624,positivo
66625,positivo
66626,negativo
66627,negativo
66628,negativo
66629,positivo
66630,negativo
66631,positivo
66632,positivo
66633,negativo
66634,positivo
66635,positivo
66636,positivo
66637,positivo
66638,negativo
66639,negativo
66640,positivo
66641,positivo
66642,negativo
66643,negativo
66644,negativo
66645,positivo
66646,negativo
66647,negativo
66648,negativo
66649,negativo
66650,positivo
66651,negativo
66652,positivo
66653,negativo
66654,positivo
66655,positivo
66656,negativo
66657,negativo
66658,negativo
66659,negativo
66660,positivo
66661,positivo
66662,negativo
66663,negativo
66664,negativo
66665,negativo
66666,positivo
66667,negativo
66668,negativo
66669,negativo
66670,positivo
66671,positivo
66672,positivo
66673,negativo
66674,positivo
66675,negativo
66676,negativo
66677,negativo
66678,positivo
66679,positivo
66680,positivo
66681,negativo
66682,negativo
66683,negativo
66684,negativo
66685,positivo
66686,negativo
66687,positivo
66688,positivo
66689,negativo
66690,positivo
66691,negativo
66692,positivo
66693,negativo
66694,negativo
66695,negativo
66696,positivo
66697,negativo
66698,positivo
66699,positivo
66700,positivo
66701,negativo
66702,negativo
66703,negativo
66704,positivo
66705,positivo
66706,positivo
66707,negativo
66708,positivo
66709,negativo
66710,negativo
66711,negativo
66712,negativo
66713,positivo
66714,negativo
66715,negativo
66716,negativo
66717,positivo
66718,negativo
66719,negativo
66720,positivo
66721,positivo
66722,positivo
66723,negativo
66724,negativo
66725,negativo
66726,negativo
66727,negativo
66728,positivo
66729,negativo
66730,negativo
66731,negativo
66732,negativo
66733,positivo
66734,positivo
66735,positivo
66736,negativo
66737,negativo
66738,positivo
66739,negativo
66740,negativo
66741,negativo
66742,negativo
66743,negativo
66744,negativo
66745,negativo
66746,positivo
66747,negativo
66748,negativo
66749,positivo
66750,positivo
66751,positivo
66752,negativo
66753,negativo
66754,positivo
66755,negativo
66756,negativo
66757,positivo
66758,positivo
66759,positivo
66760,positivo
66761,negativo
66762,negativo
66763,negativo
66764,positivo
66765,negativo
66766,positivo
66767,negativo
66768,negativo
66769,negativo
66770,negativo
66771,negativo
66772,negativo
66773,negativo
66774,negativo
66775,positivo
66776,positivo
66777,negativo
66778,negativo
66779,positivo
66780,negativo
66781,positivo
66782,negativo
66783,negativo
66784,negativo
66785,negativo
66786,negativo
66787,positivo
66788,positivo
66789,negativo
66790,negativo
66791,positivo
66792,positivo
66793,positivo
66794,positivo
66795,positivo
66796,positivo
66797,negativo
66798,negativo
66799,positivo
66800,negativo
66801,positivo
66802,positivo
66803,positivo
66804,positivo
66805,negativo
66806,negativo
66807,negativo
66808,negativo
66809,positivo
66810,negativo
66811,negativo
66812,negativo
66813,negativo
66814,positivo
66815,positivo
66816,negativo
66817,negativo
66818,positivo
66819,negativo
66820,positivo
66821,positivo
66822,negativo
66823,positivo
66824,negativo
66825,positivo
66826,positivo
66827,positivo
66828,negativo
66829,negativo
66830,positivo
66831,negativo
66832,positivo
66833,positivo
66834,negativo
66835,negativo
66836,negativo
66837,positivo
66838,negativo
66839,positivo
66840,negativo
66841,positivo
66842,negativo
66843,positivo
66844,positivo
66845,negativo
66846,positivo
66847,positivo
66848,positivo
66849,negativo
66850,negativo
66851,negativo
66852,positivo
66853,negativo
66854,negativo
66855,negativo
66856,positivo
66857,negativo
66858,positivo
66859,negativo
66860,negativo
66861,negativo
66862,positivo
66863,negativo
66864,negativo
66865,positivo
66866,negativo
66867,positivo
66868,negativo
66869,negativo
66870,negativo
66871,positivo
66872,negativo
66873,negativo
66874,negativo
66875,positivo
66876,negativo
66877,positivo
66878,positivo
66879,negativo
66880,positivo
66881,positivo
66882,positivo
66883,negativo
66884,negativo
66885,negativo
66886,negativo
66887,positivo
66888,negativo
66889,negativo
66890,positivo
66891,positivo
66892,positivo
66893,negativo
66894,positivo
66895,positivo
66896,positivo
66897,positivo
66898,positivo
66899,positivo
66900,positivo
66901,negativo
66902,negativo
66903,positivo
66904,positivo
66905,negativo
66906,negativo
66907,negativo
66908,positivo
66909,positivo
66910,negativo
66911,negativo
66912,positivo
66913,positivo
66914,negativo
66915,positivo
66916,positivo
66917,positivo
66918,negativo
66919,negativo
66920,negativo
66921,negativo
66922,negativo
66923,positivo
66924,negativo
66925,negativo
66926,negativo
66927,positivo
66928,positivo
66929,negativo
66930,positivo
66931,negativo
66932,positivo
66933,positivo
66934,negativo
66935,negativo
66936,negativo
66937,positivo
66938,positivo
66939,negativo
66940,positivo
66941,positivo
66942,negativo
66943,negativo
66944,positivo
66945,negativo
66946,negativo
66947,negativo
66948,negativo
66949,positivo
66950,negativo
66951,positivo
66952,negativo
66953,negativo
66954,negativo
66955,negativo
66956,positivo
66957,negativo
66958,positivo
66959,positivo
66960,negativo
66961,negativo
66962,positivo
66963,positivo
66964,negativo
66965,negativo
66966,positivo
66967,negativo
66968,positivo
66969,negativo
66970,negativo
66971,positivo
66972,positivo
66973,negativo
66974,positivo
66975,negativo
66976,negativo
66977,positivo
66978,negativo
66979,positivo
66980,positivo
66981,negativo
66982,positivo
66983,negativo
66984,negativo
66985,negativo
66986,positivo
66987,positivo
66988,positivo
66989,negativo
66990,negativo
66991,positivo
66992,negativo
66993,negativo
66994,negativo
66995,negativo
66996,positivo
66997,positivo
66998,negativo
66999,negativo
67000,negativo
67001,positivo
67002,positivo
67003,positivo
67004,positivo
67005,positivo
67006,positivo
67007,negativo
67008,positivo
67009,positivo
67010,positivo
67011,negativo
67012,positivo
67013,negativo
67014,positivo
67015,positivo
67016,negativo
67017,positivo
67018,positivo
67019,positivo
67020,positivo
67021,negativo
67022,negativo
67023,positivo
67024,negativo
67025,negativo
67026,negativo
67027,positivo
67028,negativo
67029,positivo
67030,negativo
67031,negativo
67032,positivo
67033,positivo
67034,positivo
67035,negativo
67036,positivo
67037,positivo
67038,negativo
67039,negativo
67040,positivo
67041,positivo
67042,negativo
67043,negativo
67044,positivo
67045,positivo
67046,positivo
67047,positivo
67048,negativo
67049,positivo
67050,negativo
67051,positivo
67052,positivo
67053,positivo
67054,negativo
67055,negativo
67056,positivo
67057,positivo
67058,positivo
67059,negativo
67060,positivo
67061,positivo
67062,negativo
67063,positivo
67064,positivo
67065,negativo
67066,positivo
67067,positivo
67068,negativo
67069,positivo
67070,negativo
67071,negativo
67072,positivo
67073,negativo
67074,negativo
67075,positivo
67076,positivo
67077,positivo
67078,positivo
67079,negativo
67080,negativo
67081,negativo
67082,positivo
67083,negativo
67084,positivo
67085,positivo
67086,negativo
67087,positivo
67088,positivo
67089,positivo
67090,positivo
67091,negativo
67092,positivo
67093,positivo
67094,positivo
67095,negativo
67096,negativo
67097,positivo
67098,negativo
67099,positivo
67100,positivo
67101,negativo
67102,positivo
67103,positivo
67104,positivo
67105,positivo
67106,negativo
67107,negativo
67108,positivo
67109,negativo
67110,negativo
67111,negativo
67112,positivo
67113,positivo
67114,positivo
67115,positivo
67116,positivo
67117,negativo
67118,negativo
67119,positivo
67120,positivo
67121,positivo
67122,negativo
67123,positivo
67124,positivo
67125,positivo
67126,positivo
67127,negativo
67128,negativo
67129,positivo
67130,positivo
67131,positivo
67132,negativo
67133,positivo
67134,positivo
67135,negativo
67136,negativo
67137,positivo
67138,positivo
67139,negativo
67140,positivo
67141,positivo
67142,negativo
67143,positivo
67144,negativo
67145,positivo
67146,negativo
67147,positivo
67148,positivo
67149,negativo
67150,negativo
67151,negativo
67152,negativo
67153,negativo
67154,positivo
67155,positivo
67156,negativo
67157,positivo
67158,positivo
67159,positivo
67160,positivo
67161,positivo
67162,negativo
67163,negativo
67164,positivo
67165,positivo
67166,positivo
67167,positivo
67168,positivo
67169,positivo
67170,negativo
67171,positivo
67172,negativo
67173,negativo
67174,negativo
67175,positivo
67176,negativo
67177,positivo
67178,positivo
67179,positivo
67180,negativo
67181,positivo
67182,negativo
67183,positivo
67184,negativo
67185,positivo
67186,positivo
67187,negativo
67188,positivo
67189,negativo
67190,negativo
67191,positivo
67192,positivo
67193,positivo
67194,positivo
67195,positivo
67196,negativo
67197,negativo
67198,positivo
67199,positivo
67200,positivo
67201,negativo
67202,positivo
67203,negativo
67204,positivo
67205,negativo
67206,positivo
67207,negativo
67208,positivo
67209,negativo
67210,positivo
67211,positivo
67212,negativo
67213,negativo
67214,positivo
67215,negativo
67216,positivo
67217,positivo
67218,positivo
67219,positivo
67220,positivo
67221,negativo
67222,positivo
67223,positivo
67224,negativo
67225,negativo
67226,negativo
67227,positivo
67228,negativo
67229,positivo
67230,positivo
67231,positivo
67232,negativo
67233,positivo
67234,positivo
67235,negativo
67236,negativo
67237,negativo
67238,negativo
67239,negativo
67240,positivo
67241,positivo
67242,positivo
67243,positivo
67244,negativo
67245,positivo
67246,positivo
67247,negativo
67248,negativo
67249,negativo
67250,negativo
67251,negativo
67252,negativo
67253,negativo
67254,positivo
67255,positivo
67256,negativo
67257,negativo
67258,negativo
67259,positivo
67260,negativo
67261,negativo
67262,negativo
67263,positivo
67264,negativo
67265,positivo
67266,positivo
67267,negativo
67268,positivo
67269,negativo
67270,negativo
67271,positivo
67272,positivo
67273,positivo
67274,positivo
67275,negativo
67276,positivo
67277,positivo
67278,negativo
67279,positivo
67280,negativo
67281,negativo
67282,negativo
67283,positivo
67284,negativo
67285,negativo
67286,positivo
67287,positivo
67288,negativo
67289,positivo
67290,negativo
67291,negativo
67292,positivo
67293,positivo
67294,negativo
67295,negativo
67296,negativo
67297,positivo
67298,negativo
67299,positivo
67300,positivo
67301,negativo
67302,positivo
67303,negativo
67304,positivo
67305,negativo
67306,negativo
67307,positivo
67308,negativo
67309,positivo
67310,negativo
67311,positivo
67312,negativo
67313,positivo
67314,positivo
67315,positivo
67316,negativo
67317,positivo
67318,positivo
67319,positivo
67320,positivo
67321,positivo
67322,positivo
67323,negativo
67324,negativo
67325,negativo
67326,positivo
67327,positivo
67328,negativo
67329,positivo
67330,positivo
67331,negativo
67332,positivo
67333,positivo
67334,negativo
67335,negativo
67336,positivo
67337,positivo
67338,positivo
67339,positivo
67340,negativo
67341,negativo
67342,negativo
67343,negativo
67344,negativo
67345,negativo
67346,positivo
67347,negativo
67348,negativo
67349,negativo
67350,positivo
67351,negativo
67352,positivo
67353,negativo
67354,negativo
67355,negativo
67356,negativo
67357,positivo
67358,positivo
67359,negativo
67360,positivo
67361,negativo
67362,positivo
67363,positivo
67364,positivo
67365,negativo
67366,positivo
67367,positivo
67368,positivo
67369,negativo
67370,negativo
67371,positivo
67372,positivo
67373,positivo
67374,negativo
67375,negativo
67376,negativo
67377,positivo
67378,positivo
67379,positivo
67380,positivo
67381,positivo
67382,positivo
67383,positivo
67384,negativo
67385,negativo
67386,negativo
67387,negativo
67388,positivo
67389,negativo
67390,negativo
67391,negativo
67392,positivo
67393,positivo
67394,positivo
67395,positivo
67396,negativo
67397,positivo
67398,negativo
67399,positivo
67400,positivo
67401,positivo
67402,positivo
67403,negativo
67404,negativo
67405,negativo
67406,negativo
67407,positivo
67408,negativo
67409,negativo
67410,negativo
67411,negativo
67412,negativo
67413,negativo
67414,positivo
67415,positivo
67416,negativo
67417,positivo
67418,negativo
67419,negativo
67420,negativo
67421,positivo
67422,positivo
67423,positivo
67424,positivo
67425,positivo
67426,negativo
67427,negativo
67428,positivo
67429,negativo
67430,positivo
67431,negativo
67432,positivo
67433,positivo
67434,positivo
67435,negativo
67436,negativo
67437,negativo
67438,negativo
67439,positivo
67440,positivo
67441,positivo
67442,negativo
67443,negativo
67444,negativo
67445,negativo
67446,negativo
67447,negativo
67448,negativo
67449,positivo
67450,negativo
67451,negativo
67452,negativo
67453,negativo
67454,positivo
67455,negativo
67456,positivo
67457,negativo
67458,positivo
67459,negativo
67460,negativo
67461,negativo
67462,positivo
67463,positivo
67464,positivo
67465,positivo
67466,negativo
67467,negativo
67468,positivo
67469,negativo
67470,negativo
67471,negativo
67472,positivo
67473,negativo
67474,positivo
67475,positivo
67476,negativo
67477,positivo
67478,negativo
67479,negativo
67480,negativo
67481,positivo
67482,positivo
67483,positivo
67484,negativo
67485,negativo
67486,positivo
67487,negativo
67488,positivo
67489,positivo
67490,negativo
67491,positivo
67492,negativo
67493,positivo
67494,negativo
67495,negativo
67496,negativo
67497,positivo
67498,positivo
67499,positivo
67500,positivo
67501,negativo
67502,negativo
67503,negativo
67504,positivo
67505,negativo
67506,positivo
67507,positivo
67508,positivo
67509,negativo
67510,positivo
67511,positivo
67512,negativo
67513,positivo
67514,positivo
67515,negativo
67516,positivo
67517,positivo
67518,negativo
67519,positivo
67520,positivo
67521,negativo
67522,negativo
67523,positivo
67524,negativo
67525,negativo
67526,negativo
67527,positivo
67528,positivo
67529,negativo
67530,negativo
67531,positivo
67532,positivo
67533,negativo
67534,positivo
67535,positivo
67536,negativo
67537,positivo
67538,negativo
67539,positivo
67540,negativo
67541,positivo
67542,positivo
67543,positivo
67544,negativo
67545,positivo
67546,negativo
67547,negativo
67548,positivo
67549,negativo
67550,positivo
67551,positivo
67552,negativo
67553,positivo
67554,positivo
67555,negativo
67556,positivo
67557,negativo
67558,negativo
67559,negativo
67560,negativo
67561,positivo
67562,negativo
67563,negativo
67564,positivo
67565,positivo
67566,negativo
67567,positivo
67568,negativo
67569,negativo
67570,negativo
67571,positivo
67572,positivo
67573,negativo
67574,negativo
67575,positivo
67576,positivo
67577,negativo
67578,positivo
67579,positivo
67580,negativo
67581,positivo
67582,negativo
67583,positivo
67584,negativo
67585,negativo
67586,negativo
67587,negativo
67588,positivo
67589,positivo
67590,negativo
67591,positivo
67592,negativo
67593,negativo
67594,positivo
67595,negativo
67596,positivo
67597,negativo
67598,negativo
67599,negativo
67600,positivo
67601,negativo
67602,positivo
67603,positivo
67604,positivo
67605,positivo
67606,negativo
67607,negativo
67608,negativo
67609,negativo
67610,positivo
67611,positivo
67612,negativo
67613,positivo
67614,negativo
67615,negativo
67616,negativo
67617,positivo
67618,positivo
67619,negativo
67620,negativo
67621,negativo
67622,positivo
67623,negativo
67624,negativo
67625,positivo
67626,negativo
67627,positivo
67628,negativo
67629,negativo
67630,positivo
67631,positivo
67632,positivo
67633,negativo
67634,positivo
67635,negativo
67636,negativo
67637,negativo
67638,positivo
67639,negativo
67640,positivo
67641,positivo
67642,negativo
67643,positivo
67644,negativo
67645,positivo
67646,negativo
67647,positivo
67648,positivo
67649,positivo
67650,negativo
67651,positivo
67652,negativo
67653,negativo
67654,positivo
67655,positivo
67656,negativo
67657,negativo
67658,positivo
67659,negativo
67660,negativo
67661,positivo
67662,positivo
67663,negativo
67664,negativo
67665,negativo
67666,positivo
67667,negativo
67668,positivo
67669,negativo
67670,negativo
67671,positivo
67672,negativo
67673,negativo
67674,negativo
67675,negativo
67676,positivo
67677,negativo
67678,positivo
67679,positivo
67680,positivo
67681,positivo
67682,positivo
67683,positivo
67684,negativo
67685,negativo
67686,negativo
67687,negativo
67688,positivo
67689,negativo
67690,positivo
67691,negativo
67692,negativo
67693,positivo
67694,negativo
67695,negativo
67696,positivo
67697,positivo
67698,positivo
67699,positivo
67700,negativo
67701,negativo
67702,positivo
67703,positivo
67704,negativo
67705,positivo
67706,positivo
67707,negativo
67708,positivo
67709,positivo
67710,positivo
67711,negativo
67712,positivo
67713,positivo
67714,negativo
67715,negativo
67716,positivo
67717,positivo
67718,positivo
67719,positivo
67720,positivo
67721,negativo
67722,positivo
67723,positivo
67724,positivo
67725,negativo
67726,negativo
67727,negativo
67728,negativo
67729,negativo
67730,negativo
67731,positivo
67732,negativo
67733,negativo
67734,negativo
67735,negativo
67736,positivo
67737,negativo
67738,negativo
67739,negativo
67740,negativo
67741,negativo
67742,positivo
67743,positivo
67744,negativo
67745,negativo
67746,negativo
67747,negativo
67748,positivo
67749,negativo
67750,positivo
67751,negativo
67752,negativo
67753,negativo
67754,positivo
67755,negativo
67756,negativo
67757,positivo
67758,positivo
67759,positivo
67760,positivo
67761,positivo
67762,negativo
67763,negativo
67764,positivo
67765,positivo
67766,negativo
67767,positivo
67768,negativo
67769,negativo
67770,negativo
67771,positivo
67772,positivo
67773,positivo
67774,positivo
67775,negativo
67776,positivo
67777,negativo
67778,positivo
67779,positivo
67780,positivo
67781,negativo
67782,positivo
67783,positivo
67784,positivo
67785,negativo
67786,positivo
67787,positivo
67788,positivo
67789,negativo
67790,positivo
67791,negativo
67792,negativo
67793,positivo
67794,positivo
67795,positivo
67796,positivo
67797,positivo
67798,negativo
67799,negativo
67800,negativo
67801,negativo
67802,negativo
67803,negativo
67804,negativo
67805,negativo
67806,positivo
67807,positivo
67808,negativo
67809,positivo
67810,negativo
67811,positivo
67812,negativo
67813,negativo
67814,negativo
67815,positivo
67816,negativo
67817,negativo
67818,positivo
67819,negativo
67820,positivo
67821,positivo
67822,negativo
67823,positivo
67824,negativo
67825,positivo
67826,negativo
67827,positivo
67828,negativo
67829,positivo
67830,positivo
67831,negativo
67832,positivo
67833,negativo
67834,positivo
67835,negativo
67836,negativo
67837,negativo
67838,positivo
67839,negativo
67840,negativo
67841,negativo
67842,negativo
67843,negativo
67844,negativo
67845,negativo
67846,negativo
67847,negativo
67848,negativo
67849,negativo
67850,positivo
67851,positivo
67852,positivo
67853,positivo
67854,negativo
67855,positivo
67856,positivo
67857,positivo
67858,negativo
67859,negativo
67860,positivo
67861,positivo
67862,negativo
67863,negativo
67864,negativo
67865,positivo
67866,positivo
67867,negativo
67868,negativo
67869,negativo
67870,negativo
67871,positivo
67872,negativo
67873,positivo
67874,negativo
67875,positivo
67876,positivo
67877,positivo
67878,negativo
67879,positivo
67880,negativo
67881,negativo
67882,negativo
67883,negativo
67884,positivo
67885,positivo
67886,negativo
67887,negativo
67888,negativo
67889,negativo
67890,positivo
67891,negativo
67892,positivo
67893,positivo
67894,negativo
67895,positivo
67896,positivo
67897,positivo
67898,negativo
67899,negativo
67900,negativo
67901,negativo
67902,positivo
67903,positivo
67904,negativo
67905,negativo
67906,negativo
67907,positivo
67908,positivo
67909,negativo
67910,negativo
67911,positivo
67912,negativo
67913,positivo
67914,negativo
67915,negativo
67916,positivo
67917,negativo
67918,positivo
67919,negativo
67920,positivo
67921,negativo
67922,negativo
67923,negativo
67924,negativo
67925,positivo
67926,positivo
67927,negativo
67928,negativo
67929,positivo
67930,positivo
67931,negativo
67932,negativo
67933,positivo
67934,negativo
67935,positivo
67936,positivo
67937,positivo
67938,negativo
67939,positivo
67940,negativo
67941,positivo
67942,negativo
67943,positivo
67944,negativo
67945,negativo
67946,positivo
67947,negativo
67948,negativo
67949,negativo
67950,positivo
67951,negativo
67952,positivo
67953,negativo
67954,negativo
67955,positivo
67956,negativo
67957,positivo
67958,negativo
67959,negativo
67960,negativo
67961,negativo
67962,positivo
67963,positivo
67964,negativo
67965,positivo
67966,negativo
67967,negativo
67968,negativo
67969,positivo
67970,positivo
67971,negativo
67972,positivo
67973,negativo
67974,positivo
67975,negativo
67976,positivo
67977,negativo
67978,positivo
67979,positivo
67980,negativo
67981,negativo
67982,positivo
67983,negativo
67984,negativo
67985,positivo
67986,positivo
67987,negativo
67988,negativo
67989,positivo
67990,positivo
